internal_id,Indicator,indicator_id,measurement_type_id,Measure,how_calculated,display_type_id,DisplayType_desc,source_id,Source,SourceDescription,public_display_flag
63,Lung and Bronchus Cancer,328,98,Average Annual Number - Total,<p>Average annual number of residents diagnosed with lung and bronchus cancer over the 5 year period.</p>,10,,12,NYS CR,New York State Cancer Registry,Y
63,Lung and Bronchus Cancer,329,99,Age Adjusted Rate - Total,"<p>Average&nbsp;annual&nbsp;number of residents diagnosed with&nbsp;lung and bronchus cancer&nbsp;over the 5 year period, divided by the corresponding age-specific intercensal population estimates (from NYS DOH). The resulting age-specific rates are multiplied by the proportion of the US Census 2000 standard population in each age group. Average age-adjusted rate is the sum of these weighted rates; expressed as cases per 100,000 residents.</p>",22,"per 100,000",12,NYS CR,New York State Cancer Registry,Y
64,Pancreatic Cancer,120,31,Average Annual Number - Males,<p><span>Average annual number of male residents diagnosed with&nbsp;pancreatic cancer&nbsp;</span>over the 5 year period.</p>,10,,12,NYS CR,New York State Cancer Registry,Y
64,Pancreatic Cancer,121,33,Age Adjusted Rate - Males,"<p>Average&nbsp;annual&nbsp;number of male residents diagnosed with&nbsp;pancreatic cancer over the 5 year period, divided by the corresponding age-specific intercensal population estimates (from NYS DOH). The resulting age-specific rates are multiplied by the proportion of the US Census 2000 standard population in each age group. Average age-adjusted rate is the sum of these weighted rates; expressed as cases per 100,000 male residents.</p>",22,"per 100,000",12,NYS CR,New York State Cancer Registry,Y
64,Pancreatic Cancer,122,32,Average Annual Number - Females,<p>Average annual number of female residents diagnosed with&nbsp;pancreatic cancer over the 5 year period.</p>,10,,12,NYS CR,New York State Cancer Registry,Y
64,Pancreatic Cancer,123,34,Age Adjusted Rate - Females,"<p>Average&nbsp;annual&nbsp;number of female residents diagnosed with&nbsp;pancreatic cancer&nbsp;over the 5 year period, divided by the corresponding age-specific intercensal population estimates (from NYS DOH). The resulting age-specific rates are multiplied by the proportion of the US Census 2000 standard population in each age group. Average age-adjusted rate is the sum of these weighted rates; expressed as cases per 100,000 female residents.</p>",22,"per 100,000",12,NYS CR,New York State Cancer Registry,Y
64,Pancreatic Cancer,320,98,Average Annual Number - Total,<p>Average annual number of residents diagnosed with pancreatic cancer over the 5 year period.</p>,10,,12,NYS CR,New York State Cancer Registry,Y
64,Pancreatic Cancer,321,99,Age Adjusted Rate - Total,"<p>Average&nbsp;annual&nbsp;number of residents diagnosed with&nbsp;pancreatic cancer&nbsp;over the 5 year period, divided by the corresponding age-specific intercensal population estimates (from NYS DOH). The resulting age-specific rates are multiplied by the proportion of the US Census 2000 standard population in each age group. Average age-adjusted rate is the sum of these weighted rates; expressed as cases per 100,000 residents.</p>",22,"per 100,000",12,NYS CR,New York State Cancer Registry,Y
66,Brain and Other Nervous System Cancer,124,31,Average Annual Number - Males,<p>Average annual number of male residents diagnosed with&nbsp;brain and other nervous system cancer over the 5 year period.</p>,10,,12,NYS CR,New York State Cancer Registry,Y
66,Brain and Other Nervous System Cancer,125,33,Age Adjusted Rate - Males,"<p>Average&nbsp;annual&nbsp;number of male residents diagnosed with&nbsp;brain and other nervous system cancer over the 5 year period, divided by the corresponding age-specific intercensal population estimates (from NYS DOH). The resulting age-specific rates are multiplied by the proportion of the US Census 2000 standard population in each age group. Average age-adjusted rate is the sum of these weighted rates; expressed as cases per 100,000 male residents.</p>",9,"per 100,000 residents",12,NYS CR,New York State Cancer Registry,Y
66,Brain and Other Nervous System Cancer,126,32,Average Annual Number - Females,<p>Average annual number of female residents diagnosed with&nbsp;brain and other nervous system cancer&nbsp;over the 5 year period.</p>,10,,12,NYS CR,New York State Cancer Registry,Y
66,Brain and Other Nervous System Cancer,127,34,Age Adjusted Rate - Females,"<p>Average&nbsp;annual&nbsp;number of female residents diagnosed with brain and other nervous system cancer over the 5 year period, divided by the corresponding age-specific intercensal population estimates (from NYS DOH). The resulting age-specific rates are multiplied by the proportion of the US Census 2000 standard population in each age group. Average age-adjusted rate is the sum of these weighted rates; expressed as cases per 100,000 female residents.</p>",22,"per 100,000",12,NYS CR,New York State Cancer Registry,Y
66,Brain and Other Nervous System Cancer,322,98,Average Annual Number - Total,<p>Average annual number of residents diagnosed with&nbsp;brain and other nervous system cancer over the 5 year period.</p>,10,,12,NYS CR,New York State Cancer Registry,Y
66,Brain and Other Nervous System Cancer,323,99,Age Adjusted Rate - Total,"<p>Average&nbsp;annual&nbsp;number of residents diagnosed with&nbsp;brain and other nervous system cancer over the 5 year period, divided by the corresponding age-specific intercensal population estimates (from NYS DOH). The resulting age-specific rates are multiplied by the proportion of the US Census 2000 standard population in each age group. Average age-adjusted rate is the sum of these weighted rates; expressed as cases per 100,000 residents.</p>",9,"per 100,000 residents",12,NYS CR,New York State Cancer Registry,Y
71,Non-Hodgkin's Lymphomas,132,31,Average Annual Number - Males,<p>Average annual number of male residents diagnosed with&nbsp;non-Hodgkin&rsquo;s lymphoma&nbsp;over the 5 year period.</p>,10,,12,NYS CR,New York State Cancer Registry,Y
71,Non-Hodgkin's Lymphomas,133,33,Age Adjusted Rate - Males,"<p>Average&nbsp;annual&nbsp;number of female residents diagnosed with&nbsp;non-Hodgkin&rsquo;s lymphoma&nbsp;over the 5 year period, divided by the corresponding age-specific intercensal population estimates (from NYS DOH). The resulting age-specific rates are multiplied by the proportion of the US Census 2000 standard population in each age group. Average age-adjusted rate is the sum of these weighted rates; expressed as cases per 100,000 female residents.</p>",22,"per 100,000",12,NYS CR,New York State Cancer Registry,Y
71,Non-Hodgkin's Lymphomas,134,32,Average Annual Number - Females,<p>Average annual number of female residents diagnosed with&nbsp;non-Hodgkin&rsquo;s lymphoma over the 5 year period.</p>,10,,12,NYS CR,New York State Cancer Registry,Y
71,Non-Hodgkin's Lymphomas,135,34,Age Adjusted Rate - Females,"<p>Average&nbsp;annual&nbsp;number of male residents diagnosed with&nbsp;non-Hodgkin&rsquo;s lymphoma over the 5 year period, divided by the corresponding age-specific intercensal population estimates (from NYS DOH). The resulting age-specific rates are multiplied by the proportion of the US Census 2000 standard population in each age group. Average age-adjusted rate is the sum of these weighted rates; expressed as cases per 100,000 male residents.</p>",22,"per 100,000",12,NYS CR,New York State Cancer Registry,Y
71,Non-Hodgkin's Lymphomas,330,98,Average Annual Number - Total,<p>Average annual number of residents diagnosed with non-Hodgkin&rsquo;s lymphoma over the 5 year period.</p>,10,,12,NYS CR,New York State Cancer Registry,Y
71,Non-Hodgkin's Lymphomas,331,99,Age Adjusted Rate - Total,"<p>Average&nbsp;annual&nbsp;number of residents diagnosed with&nbsp;non-Hodgkin&rsquo;s lymphoma&nbsp;over the 5 year period, divided by the corresponding age-specific intercensal population estimates (from NYS DOH). The resulting age-specific rates are multiplied by the proportion of the US Census 2000 standard population in each age group. Average age-adjusted rate is the sum of these weighted rates; expressed as cases per 100,000 residents.</p>",22,"per 100,000",12,NYS CR,New York State Cancer Registry,Y
73,Leukemia,136,31,Average Annual Number - Males,<p>Average annual number of male residents diagnosed with&nbsp;leukemia&nbsp;over the 5 year period.</p>,10,,12,NYS CR,New York State Cancer Registry,Y
73,Leukemia,137,33,Age Adjusted Rate - Males,"<p>Average&nbsp;annual&nbsp;number of male residents diagnosed with&nbsp;leukemia over the 5 year period, divided by the corresponding age-specific intercensal population estimates (from NYS DOH). The resulting age-specific rates are multiplied by the proportion of the US Census 2000 standard population in each age group. Average age-adjusted rate is the sum of these weighted rates; expressed as cases per 100,000 male residents.</p>",22,"per 100,000",12,NYS CR,New York State Cancer Registry,Y
73,Leukemia,138,32,Average Annual Number - Females,<p>Average annual number of female residents diagnosed with&nbsp;leukemia over the 5 year period.</p>,10,,12,NYS CR,New York State Cancer Registry,Y
73,Leukemia,139,34,Age Adjusted Rate - Females,"<p>Average&nbsp;annual&nbsp;number of female residents diagnosed with&nbsp;leukemia&nbsp;over the 5 year period, divided by the corresponding age-specific intercensal population estimates (from NYS DOH). The resulting age-specific rates are multiplied by the proportion of the US Census 2000 standard population in each age group. Average age-adjusted rate is the sum of these weighted rates; expressed as cases per 100,000 female residents.</p>",22,"per 100,000",12,NYS CR,New York State Cancer Registry,Y
73,Leukemia,326,98,Average Annual Number - Total,<p>Average annual number of residents diagnosed with leukemia over the 5 year period.</p>,10,,12,NYS CR,New York State Cancer Registry,Y
73,Leukemia,327,99,Age Adjusted Rate - Total,"<p>Average&nbsp;annual&nbsp;number of residents diagnosed with&nbsp;leukemia&nbsp;over the 5 year period, divided by the corresponding age-specific intercensal population estimates (from NYS DOH). The resulting age-specific rates are multiplied by the proportion of the US Census 2000 standard population in each age group. Average age-adjusted rate is the sum of these weighted rates; expressed as cases per 100,000 residents.</p>",22,"per 100,000",12,NYS CR,New York State Cancer Registry,Y
74,Acute Myeloid Leukemia,140,31,Average Annual Number - Males,<p>Average annual number of male residents diagnosed with acute myeloid leukemia over the 5 year period.</p>,10,,12,NYS CR,New York State Cancer Registry,Y
74,Acute Myeloid Leukemia,141,33,Age Adjusted Rate - Males,"<p>Average&nbsp;annual&nbsp;number of male residents diagnosed with acute myeloid leukemia over the 5 year period, divided by the corresponding age-specific intercensal population estimates (from NYS DOH). The resulting age-specific rates are multiplied by the proportion of the US Census 2000 standard population in each age group. Age-adjusted rate is the sum of these weighted rates; expressed as cases per 100,000 male residents.</p>",22,"per 100,000",12,NYS CR,New York State Cancer Registry,Y
