internal_id,Indicator,indicator_id,measurement_type_id,Measure,how_calculated,display_type_id,DisplayType_desc,source_id,Source,SourceDescription,public_display_flag
64,Pancreatic Cancer,123,34,Age-adjusted rate (Females),"Average annual number of female residents diagnosed with pancreatic cancer over the 5 year period, divided by the corresponding age-specific intercensal population estimates (from NYS DOH). The resulting age-specific rates are multiplied by the proportion of the US Census 2000 standard population in each age group. Average Age-adjusted rate is the sum of these weighted rates; expressed as cases per 100,000 female residents.",22,"per 100,000",12,NYS CR,New York State Cancer Registry,Y
64,Pancreatic Cancer,320,98,Average annual number,Average annual number of residents diagnosed with pancreatic cancer over the 5 year period.,10,,12,NYS CR,New York State Cancer Registry,Y
64,Pancreatic Cancer,321,99,Age-adjusted rate,"Average annual number of residents diagnosed with pancreatic cancer over the 5 year period, divided by the corresponding age-specific intercensal population estimates (from NYS DOH). The resulting age-specific rates are multiplied by the proportion of the US Census 2000 standard population in each age group. Average Age-adjusted rate is the sum of these weighted rates; expressed as cases per 100,000 residents.",22,"per 100,000",12,NYS CR,New York State Cancer Registry,Y
66,Brain and Other Nervous System Cancer,124,31,Average annual number (Males),Average annual number of male residents diagnosed with brain and other nervous system cancer over the 5 year period.,10,,12,NYS CR,New York State Cancer Registry,Y
66,Brain and Other Nervous System Cancer,125,33,Age-adjusted rate (Males),"Average annual number of male residents diagnosed with brain and other nervous system cancer over the 5 year period, divided by the corresponding age-specific intercensal population estimates (from NYS DOH). The resulting age-specific rates are multiplied by the proportion of the US Census 2000 standard population in each age group. Average Age-adjusted rate is the sum of these weighted rates; expressed as cases per 100,000 male residents.",9,"per 100,000",12,NYS CR,New York State Cancer Registry,Y
66,Brain and Other Nervous System Cancer,126,32,Average annual number (Females),Average annual number of female residents diagnosed with brain and other nervous system cancer over the 5 year period.,10,,12,NYS CR,New York State Cancer Registry,Y
66,Brain and Other Nervous System Cancer,127,34,Age-adjusted rate (Females),"Average annual number of female residents diagnosed with brain and other nervous system cancer over the 5 year period, divided by the corresponding age-specific intercensal population estimates (from NYS DOH). The resulting age-specific rates are multiplied by the proportion of the US Census 2000 standard population in each age group. Average Age-adjusted rate is the sum of these weighted rates; expressed as cases per 100,000 female residents.",22,"per 100,000",12,NYS CR,New York State Cancer Registry,Y
66,Brain and Other Nervous System Cancer,322,98,Average annual number,Average annual number of residents diagnosed with brain and other nervous system cancer over the 5 year period.,10,,12,NYS CR,New York State Cancer Registry,Y
66,Brain and Other Nervous System Cancer,323,99,Age-adjusted rate ,"Average annual number of residents diagnosed with brain and other nervous system cancer over the 5 year period, divided by the corresponding age-specific intercensal population estimates (from NYS DOH). The resulting age-specific rates are multiplied by the proportion of the US Census 2000 standard population in each age group. Average Age-adjusted rate is the sum of these weighted rates; expressed as cases per 100,000 residents.",9,"per 100,000",12,NYS CR,New York State Cancer Registry,Y
71,Non-Hodgkin's Lymphomas,132,31,Average annual number (Males),Average annual number of male residents diagnosed with non-Hodgkin's lymphoma over the 5 year period.,10,,12,NYS CR,New York State Cancer Registry,Y
71,Non-Hodgkin's Lymphomas,133,33,Age-adjusted rate (Males),"Average annual number of female residents diagnosed with non-Hodgkin's lymphoma over the 5 year period, divided by the corresponding age-specific intercensal population estimates (from NYS DOH). The resulting age-specific rates are multiplied by the proportion of the US Census 2000 standard population in each age group. Average Age-adjusted rate is the sum of these weighted rates; expressed as cases per 100,000 female residents.",22,"per 100,000",12,NYS CR,New York State Cancer Registry,Y
71,Non-Hodgkin's Lymphomas,134,32,Average annual number (Females),Average annual number of female residents diagnosed with non-Hodgkin's lymphoma over the 5 year period.,10,,12,NYS CR,New York State Cancer Registry,Y
71,Non-Hodgkin's Lymphomas,135,34,Age-adjusted rate (Females),"Average annual number of male residents diagnosed with non-Hodgkin's lymphoma over the 5 year period, divided by the corresponding age-specific intercensal population estimates (from NYS DOH). The resulting age-specific rates are multiplied by the proportion of the US Census 2000 standard population in each age group. Average Age-adjusted rate is the sum of these weighted rates; expressed as cases per 100,000 male residents.",22,"per 100,000",12,NYS CR,New York State Cancer Registry,Y
71,Non-Hodgkin's Lymphomas,330,98,Average annual number,Average annual number of residents diagnosed with non-Hodgkin's lymphoma over the 5 year period.,10,,12,NYS CR,New York State Cancer Registry,Y
71,Non-Hodgkin's Lymphomas,331,99,Age-adjusted rate ,"Average annual number of residents diagnosed with non-Hodgkin's lymphoma over the 5 year period, divided by the corresponding age-specific intercensal population estimates (from NYS DOH). The resulting age-specific rates are multiplied by the proportion of the US Census 2000 standard population in each age group. Average Age-adjusted rate is the sum of these weighted rates; expressed as cases per 100,000 residents.",22,"per 100,000",12,NYS CR,New York State Cancer Registry,Y
73,Leukemia,136,31,Average annual number (Males),Average annual number of male residents diagnosed with leukemia over the 5 year period.,10,,12,NYS CR,New York State Cancer Registry,Y
73,Leukemia,137,33,Age-adjusted rate (Males),"Average annual number of male residents diagnosed with leukemia over the 5 year period, divided by the corresponding age-specific intercensal population estimates (from NYS DOH). The resulting age-specific rates are multiplied by the proportion of the US Census 2000 standard population in each age group. Average Age-adjusted rate is the sum of these weighted rates; expressed as cases per 100,000 male residents.",22,"per 100,000",12,NYS CR,New York State Cancer Registry,Y
73,Leukemia,138,32,Average annual number (Females),Average annual number of female residents diagnosed with leukemia over the 5 year period.,10,,12,NYS CR,New York State Cancer Registry,Y
73,Leukemia,139,34,Age-adjusted rate (Females),"Average annual number of female residents diagnosed with leukemia over the 5 year period, divided by the corresponding age-specific intercensal population estimates (from NYS DOH). The resulting age-specific rates are multiplied by the proportion of the US Census 2000 standard population in each age group. Average Age-adjusted rate is the sum of these weighted rates; expressed as cases per 100,000 female residents.",22,"per 100,000",12,NYS CR,New York State Cancer Registry,Y
73,Leukemia,326,98,Average annual number,Average annual number of residents diagnosed with leukemia over the 5 year period.,10,,12,NYS CR,New York State Cancer Registry,Y
73,Leukemia,327,99,Age-adjusted rate,"Average annual number of residents diagnosed with leukemia over the 5 year period, divided by the corresponding age-specific intercensal population estimates (from NYS DOH). The resulting age-specific rates are multiplied by the proportion of the US Census 2000 standard population in each age group. Average Age-adjusted rate is the sum of these weighted rates; expressed as cases per 100,000 residents.",22,"per 100,000",12,NYS CR,New York State Cancer Registry,Y
74,Acute Myeloid Leukemia,140,31,Average annual number (Males),Average annual number of male residents diagnosed with acute myeloid leukemia over the 5 year period.,10,,12,NYS CR,New York State Cancer Registry,Y
74,Acute Myeloid Leukemia,141,33,Age-adjusted rate (Males),"Average annual number of male residents diagnosed with acute myeloid leukemia over the 5 year period, divided by the corresponding age-specific intercensal population estimates (from NYS DOH). The resulting age-specific rates are multiplied by the proportion of the US Census 2000 standard population in each age group. Age-adjusted rate is the sum of these weighted rates; expressed as cases per 100,000 male residents.",22,"per 100,000",12,NYS CR,New York State Cancer Registry,Y
74,Acute Myeloid Leukemia,142,32,Average annual number (Females),Average annual number of female residents diagnosed with acute myeloid leukemia over the 5 year period.,10,,12,NYS CR,New York State Cancer Registry,Y
74,Acute Myeloid Leukemia,143,34,Age-adjusted rate (Females),"Average annual number of female residents diagnosed with acute myeloid leukemia over the 5 year period, divided by the corresponding age-specific intercensal population estimates (from NYS DOH). The resulting age-specific rates are multiplied by the proportion of the US Census 2000 standard population in each age group. Age-adjusted rate is the sum of these weighted; expressed as cases per 100,000 female residents.",22,"per 100,000",12,NYS CR,New York State Cancer Registry,Y
74,Acute Myeloid Leukemia,317,98,Average annual number,Average annual number of residents diagnosed with acute myeloid leukemia over the 5 year period.,10,,12,NYS CR,New York State Cancer Registry,Y
74,Acute Myeloid Leukemia,319,99,Age-adjusted rate,"Average annual number of residents diagnosed with acute myeloid leukemia cancer over the 5 year period, divided by the corresponding age-specific intercensal population estimates (from NYS DOH). The resulting age-specific rates are multiplied by the proportion of the US Census 2000 standard population in each age group. Age-adjusted rate is the sum of these weighted rates; expressed as cases per 100,000 residents.",22,"per 100,000",12,NYS CR,New York State Cancer Registry,Y
